rid,horseName,age,saddle,decimalPrice,isFav,trainerName,jockeyName,position,positionL,dist,weightSt,weightLb,overWeight,outHandicap,headGear,RPR,TR,OR,father,mother,gfather,runners,margin,weight,res_win,res_place
287431,Cumbrian Maestro,6.0,2.0,0.2,0,Tim Easterby,Lorcan Wyer,2,2.5,,11,2,,,b,111.0,83.0,112.0,Puissance,Flicker Toa Flame,Empery,6,1.080952380952381,70,0.0,1
287431,Country Orchid,8.0,1.0,0.2,0,Mrs M Reveley,Michael Naughton,3,4,6.5,11,5,,,,115.0,82.0,120.0,Town And Country,Star Flower I,Star Appeal,6,1.080952380952381,72,0.0,0
287431,Kintavi,9.0,4.0,0.1,0,T W Donnelly,B Storey,4,.5,7.0,10,9,,,,100.0,71.0,105.0,Efisio,Princess Tavi,Sea Hawk II,6,1.080952380952381,67,0.0,0
287431,Soldier Mak,6.0,5.0,0.2,0,John Mackie,E Husband,5,6,13.0,10,8,,,,95.0,64.0,104.0,Infantry I,Truly Blest,So Blessed,6,1.080952380952381,67,0.0,0
287431,Alpine Hideaway,6.0,3.0,0.047619047619047616,0,Michael Easterby,Mr K R O'Ryan,6,18,31.0,10,7,,,,89.0,45.0,110.0,Tirol,Arbour,Graustark,6,1.080952380952381,66,0.0,0
287483,Irvine,7.0,1.0,0.18181818181818185,0,Augustine Leahy,Miss S J Leahy,1,,,11,0,,,,105.0,72.0,92.0,Rising,Garryfine Cross,Horage,13,1.5317682317682315,69,1.0,1
287483,Janiste,7.0,4.0,0.14285714285714285,0,P R Lenihan,Miss M Horgan,2,.5,,10,9,,,,99.0,67.0,,Lord Americo,Mountain Grove,Paddy's Stream,13,1.5317682317682315,67,0.0,1
287483,Beal Na Blath,5.0,10.0,0.14285714285714285,0,P Hughes,Miss E Doyle,3,hd,0.75,10,5,,,,95.0,63.0,76.0,Un Desperado,Grainne Maccool,Pedigree Unregistered,13,1.5317682317682315,65,0.0,1
287483,Lannkala,7.0,5.0,0.09090909090909093,0,M J P O'Brien,Mrs J O'Flynn,4,10,10.75,10,9,,,,89.0,55.0,77.0,Shahrastani,Lankarana,Auction Ring,13,1.5317682317682315,67,0.0,0
287483,Premier Walk,10.0,2.0,0.09090909090909093,0,Malachy J Ryan,Miss M Olivefalk,5,3,13.75,11,4,,,t,91.0,61.0,87.0,Efisio,Cyclamen,Luthier,13,1.5317682317682315,71,0.0,0
287483,Captain O'Shea VI,7.0,8.0,0.06666666666666668,0,Mrs Edwina Finn,Susan A Finn,6,4,17.75,10,8,,,,79.0,46.0,69.0,Rontino,Avondale,Carlin,13,1.5317682317682315,67,0.0,0
287483,Star Of The Orient,6.0,7.0,0.25,1,Mrs John Harrington,Miss M McArdle,7,.5,18.25,10,9,,,,82.0,46.0,88.0,Moscow Society,Beaded Bubbles,Simply Great,13,1.5317682317682315,67,0.0,0
287483,The Flying Yank,7.0,14.0,0.06666666666666668,0,P C O'Connor,Miss K Rudd,8,1.5,19.75,10,3,2.0,,,74.0,39.0,,Architect I,Time Please,Welsh Saint,13,1.5317682317682315,64,0.0,0
287483,Tame Deer,7.0,3.0,0.07692307692307693,0,Martin O'Toole,Mrs C H Barker,9,5,24.75,11,4,,,,80.0,48.0,,Hadeer,Ever Welcome,Be My Guest,13,1.5317682317682315,71,0.0,0
287483,Coole Lady,8.0,11.0,0.047619047619047616,0,Ms M Flynn,Miss F O'Flynn,10,4.5,29.25,10,1,,,b,63.0,25.0,57.0,Architect I,Rockfield Girl I,Le Bavard,13,1.5317682317682315,63,0.0,0
287483,Rahanine Native,7.0,12.0,0.07692307692307693,0,F J Bowles,Mrs A Lee,11,3.5,32.75,10,1,,,,59.0,21.0,72.0,Be My Native,Hurricane Hannah,Random Shot,13,1.5317682317682315,63,0.0,0
287483,Spanish Spirit,6.0,13.0,0.047619047619047616,0,Mrs Edwina Finn,Miss J M Lee,12,dist,62.75,10,1,,,,,,,Spanish Place,Carrig Lady,Menelek,13,1.5317682317682315,63,0.0,0
287483,Pari Passu I,7.0,6.0,0.25,1,P Mullins,Miss Charmaine O'Neill,40,,,10,9,,,,,,,Buckskin,Parijatak,Pardao,13,1.5317682317682315,67,0.0,0
297457,Shining Light,10.0,1.0,0.18181818181818185,0,D Nicholson,Robert Thornton,1,,,12,0,,,,126.0,95.0,119.0,Crash Course,Arumah,Arapaho,5,1.0953102453102452,76,1.0,1
297457,Denicheur,8.0,2.0,0.08333333333333333,0,Mrs L C Taylor,Ollie McPhail,2,dist,,11,5,,,,79.0,,115.0,Quart De Vin,Liberation II,Signani,5,1.0953102453102452,72,0.0,1
297457,Shanavogh,8.0,4.0,0.4444444444444444,1,George Moore,Russ Garritty,3,29,59.0,11,3,,,,107.0,,108.0,Idiots Delight,Honeybuzzard,Sea Hawk II,5,1.0953102453102452,71,0.0,0
297457,Sierra Bay,9.0,3.0,0.2857142857142857,0,Oliver Sherwood,Jimmy McCarthy,4,26,85.0,11,9,,,,,,114.0,Castle Keep,Beau's Trout,Beau Charmeur,5,1.0953102453102452,73,0.0,0
297457,Cittadino,9.0,5.0,0.1,0,C W Thornton,D Leahy,40,,,10,0,,4.0,,,,91.0,Good Thyne,Slave's Bangle,Prince Rheingold,5,1.0953102453102452,63,0.0,0
300708,Holdimclose,9.0,5.0,0.3636363636363637,1,R G Frost,J Frost,1,,,11,4,,,,108.0,38.0,107.0,Teamwork I,Holdmetight,New Brig,10,1.1540484483377762,71,1.0,1
300708,Divine Chance,11.0,4.0,0.038461538461538464,0,M R Churches,Mr Jeremy Young,2,20,,10,11,,,,78.0,16.0,60.0,The Parson,Random What,Random Shot,10,1.1540484483377762,68,0.0,1
300708,Dunnicks Country,9.0,7.0,0.05882352941176471,0,Colin Tizzard,C Maude,3,15,35.0,10,13,,,,58.0,7.0,66.0,Town And Country,Celtic Beauty,Celtic Cone,10,1.1540484483377762,69,0.0,1
300708,Albermarle,8.0,1.0,0.2222222222222222,0,Henry Daly,R Dunwoody,4,2,37.0,11,10,,,,67.0,16.0,107.0,Phardante,Clarahill,Menelek,10,1.1540484483377762,74,0.0,0
300708,Swansea Gold,8.0,10.0,0.06666666666666668,0,Philip Hobbs,David O'Meara,5,dist,67.0,10,6,,,,,,,Torus,Show M How,Ashmore,10,1.1540484483377762,66,0.0,0
300708,Clifton Game,9.0,3.0,0.1,0,R H Alner,D Salter,40,,,11,1,,,,,,92.0,Mummy's Game,Brave Maiden,Three Legs,10,1.1540484483377762,70,0.0,0
300708,Miles More Fun,10.0,8.0,0.01492537313432836,0,Martin Hill,Vince Slattery,40,,,10,13,,,,,,,Idiots Delight,Mary Mile,Athenius,10,1.1540484483377762,69,0.0,0
300708,Penguin,8.0,9.0,0.25,0,Mrs Sally Messer-Bennetts,J R Kavanagh,40,,,10,13,,,,,,,Arctic Lord,Seal Marine,Harwell,10,1.1540484483377762,69,0.0,0
300708,Captain Morris,7.0,2.0,0.0099009900990099,0,P Wegmann,D Matthews,40,,,11,4,,,,,,,Sadeem,Green Blossom,Green Shoon,10,1.1540484483377762,71,0.0,0
300708,Melling,8.0,6.0,0.029411764705882363,0,Ron Hodges,Jay Harris,40,,,10,13,,,,,,82.0,Thowra,Miss Melmore,Nishapour,10,1.1540484483377762,69,0.0,0
318457,Eirespray,8.0,7.0,0.15384615384615385,0,Sue Smith,Seamus Durack,1,,,10,7,,,,144.0,124.0,135.0,Executive Perk,Shannon Spray,Le Bavard,10,1.2182092417386534,66,1.0,1
318457,Mr Strong Gale,8.0,6.0,0.15384615384615385,0,Paul Nicholls,Joe Tizzard,2,hd,,10,7,,,b,145.0,124.0,135.0,Strong Gale,Fleeting Sunshine,Giolla Mear,10,1.2182092417386534,66,0.0,1
318457,Jathib,8.0,10.0,0.08333333333333333,0,M C Pipe,Richard Johnson,3,.5,0.75,10,0,,,,136.0,116.0,128.0,Trempolino,Noble Gaze,Vaguely Noble,10,1.2182092417386534,63,0.0,1
318457,Fine Thyne,10.0,5.0,0.09090909090909093,0,Amanda Perrett,Mick Fitzgerald,4,11,11.75,10,9,,,,134.0,117.0,137.0,Good Thyne,Bring Me Sunshine,Wolverlife,10,1.2182092417386534,67,0.0,0
318457,Capenwray,10.0,8.0,0.2,0,J S King,Tony Dobbin,5,13,24.75,10,2,,,,116.0,99.0,130.0,Supreme Leader,Godetia,Be Friendly,10,1.2182092417386534,64,0.0,0
318457,Pete The Parson,10.0,4.0,0.1,0,Jim Old,Timmy Murphy,6,30,54.75,10,10,,,,91.0,82.0,138.0,The Parson,Gemelek,Menelek,10,1.2182092417386534,68,0.0,0
318457,Go Universal,11.0,11.0,0.0196078431372549,0,Noel Chance,Barry Fenton,7,11,65.75,10,0,,1.0,,70.0,63.0,128.0,Teofane,Lady Dorcet,Condorcet,10,1.2182092417386534,63,0.0,0
318457,Konvekta King,11.0,9.0,0.08333333333333333,0,Oliver Sherwood,Jamie Osborne,40,,,10,2,,,,,,130.0,Mandalus,Realma,Realm,10,1.2182092417386534,64,0.0,0
318457,Mahler I,9.0,3.0,0.1111111111111111,0,Nigel Twiston-Davies,Carl Llewellyn,40,,,10,12,,,,,,140.0,Uncle Pokey,Dovey,Welsh Pageant,10,1.2182092417386534,68,0.0,0
318457,Northern Starlight,8.0,2.0,0.2222222222222222,1,M C Pipe,A P McCoy,40,,,10,13,,,,,,141.0,Northern State,Ganadora,Good Times,10,1.2182092417386534,69,0.0,0
324026,Majadou,5.0,8.0,0.18181818181818185,0,M C Pipe,A P McCoy,1,,,10,7,,,,147.0,136.0,,Cadoudal,Majathen,Carmarthen,8,1.1263084402936372,66,1.0,1
324026,Kadou Nonantais,6.0,1.0,0.4761904761904762,1,Oliver Sherwood,Jamie Osborne,2,11,,11,12,,,,151.0,146.0,135.0,Cadoudal,Belle Nonantaise,Charonville,8,1.1263084402936372,75,0.0,1
324026,Eishken,7.0,4.0,0.05882352941176471,0,Mark Bradstock,Mick Fitzgerald,3,dist,41.0,11,4,,,,,,,Over The River,Harlave,Harwell,8,1.1263084402936372,71,0.0,1
324026,Dunnicks Town,7.0,3.0,0.006622516556291391,0,F G Tucker,S Burrough,4,5,46.0,11,4,,,,,,71.0,Town And Country,Country Magic,National Trust I,8,1.1263084402936372,71,0.0,0
324026,Rashskin,8.0,6.0,0.0196078431372549,0,G B Balding,Barry Fenton,5,20,66.0,11,4,,,,,,,Rashar,Mary Buckskin,Buckskin,8,1.1263084402936372,71,0.0,0
324026,Lord Noelie,6.0,5.0,0.09090909090909093,0,Henrietta Knight,Jim Culloty,40,,,11,4,,,,113.0,,,Lord Americo,Leallen,Le Bavard,8,1.1263084402936372,71,0.0,0
324026,Song Of The Sword,6.0,2.0,0.2857142857142857,0,Jim Old,Graham Bradley,40,,,11,12,,,,,,122.0,Kris,Melodist,The Minstrel,8,1.1263084402936372,75,0.0,0
324026,Welsh Harvest,7.0,7.0,0.006622516556291391,0,Dai Williams,Mr E Byrne,40,,,10,11,,,,,,,Weld,Swift Messenger,Giolla Mear,8,1.1263084402936372,68,0.0,0
328393,Dangerus Precedent,4.0,1.0,0.3076923076923077,1,Charles Egerton,Norman Williamson,1,,,11,12,,,,148.0,123.0,,Polish Precedent,Circus Feathers,Kris,11,1.1953013696867956,75,1.0,1
328393,Noble Demand,4.0,5.0,0.06666666666666668,0,G B Balding,Barry Fenton,2,10,,11,0,,,,125.0,102.0,108.0,Red Ransom,Noble Nordic,Vaguely Noble,11,1.1953013696867956,69,0.0,1
328393,Wave Rock,4.0,8.0,0.1,0,Henrietta Knight,Jim Culloty,3,5,15.0,11,0,,,,119.0,97.0,,Tragic Role,Moonscape I,Ribero,11,1.1953013696867956,69,0.0,1
328393,Sadler's Secret,4.0,2.0,0.15384615384615385,0,M C Pipe,A P McCoy,4,nk,15.25,11,4,,,b,123.0,101.0,,Sadler's Wells,Athyka,Secretariat,11,1.1953013696867956,71,0.0,0
328393,Saddlers' Roe,4.0,6.0,0.05882352941176471,0,D Nicholson,Adrian Maguire,5,15,30.25,11,0,,,,104.0,82.0,,Saddlers' Hall,Ladyfish,Pampapaul,11,1.1953013696867956,69,0.0,0
328393,Mothers Help,4.0,11.0,0.08333333333333333,0,Dai Williams,Seamus Durack,6,7,37.25,10,13,,,,96.0,75.0,,Relief Pitcher,Laundry Maid,Forzando,11,1.1953013696867956,69,0.0,0
328393,Zuryaf,4.0,10.0,0.01492537313432836,0,Mrs C M Hicks,Jodie Mogford,7,27,64.25,10,7,,,,70.0,41.0,,Fayruz,The Way She Moves,North Stoke,11,1.1953013696867956,66,0.0,0
328393,Sherganzar,4.0,7.0,0.14285714285714285,0,Oliver Sherwood,Jamie Osborne,8,6,70.25,11,0,,,b,64.0,42.0,,Shernazar,Victory Kingdom,Viceregal,11,1.1953013696867956,69,0.0,0
328393,Zapateado,4.0,9.0,0.05882352941176471,0,Nigel Twiston-Davies,Carl Llewellyn,9,6,76.25,11,0,,,,58.0,36.0,,Galetto,Zinarelle,Zino,11,1.1953013696867956,69,0.0,0
328393,Classic Impact I,4.0,3.0,0.125,0,Pat Murphy,Mick Fitzgerald,40,,,11,0,,,,,,,Generous,Vaison La Romaine,Arctic Tern,11,1.1953013696867956,69,0.0,0
328393,Henry Heald,4.0,4.0,0.08333333333333333,0,Jim Old,Timmy Murphy,40,,,11,0,,,,,,,Anshan,Zalfa,Luthier,11,1.1953013696867956,69,0.0,0
341154,Dark Kestrel,5.0,2.0,0.23076923076923075,0,Charlie Mann,C Rafter,1,,,10,13,,,,111.0,,102.0,Silver Kite,Libby Jayne,Tumble Wind I,5,1.0746067657832363,69,1.0,1
341154,Bessie Browne,7.0,3.0,0.4761904761904762,1,G A Hubbard,Robert Thornton,2,.5,,11,2,,,,105.0,1.0,98.0,Strong Gale,Shuil Ub,Le Moss,5,1.0746067657832363,70,0.0,1
341154,Shoofk,8.0,1.0,0.25,0,Simon Dow,D Gallagher,3,dist,30.5,11,10,,,,83.0,,106.0,Dunbeath,River Reem,Irish River,5,1.0746067657832363,74,0.0,0
341154,Fontaine Fables,9.0,5.0,0.05882352941176471,0,E L James,Jamie Magee,4,dist,60.5,10,3,3.0,1.0,b,,,85.0,Lafontaine I,Garland Song,My Swanee,5,1.0746067657832363,64,0.0,0
341154,Frontier Flight,9.0,4.0,0.05882352941176471,0,Peter Hiatt,Tom Siddall,40,,,9,9,,,,,,82.0,Flying Paster,Sly Charmer,Valdez,5,1.0746067657832363,61,0.0,0
345587,Ash Baloo,5.0,15.0,0.07692307692307693,0,C F Swan,Charlie Swan,1,,,10,11,,,,98.0,96.0,,Phardante,Lane Baloo,Lucky Brief,19,1.7568127950480892,68,1.0,1
345587,Caledonian Bridge,7.0,1.0,0.09090909090909093,0,J T R Dreaper,Mr G Elliott,2,7,,11,11,,,,108.0,102.0,,Over The River,Clogrecon Lass,Raise You Ten,19,1.7568127950480892,74,0.0,1
345587,Digin For Gold,8.0,3.0,0.4,1,A L T Moore,Conor O'Dwyer,3,hd,7.25,11,6,,,,100.0,97.0,,Miner's Lamp,Supreme Slave,Arctic Slave,19,1.7568127950480892,72,0.0,1
345587,Smerwick,6.0,6.0,0.05882352941176471,0,Peter McCreery,Adrian O'Shea,4,4,11.25,11,3,,,,96.0,90.0,,Naheez,Our Duck,The Go-Between,19,1.7568127950480892,71,0.0,1
345587,Undaunted,4.0,19.0,0.05882352941176471,0,S J Mahon,D J Casey,5,4,15.25,10,9,,,,81.0,77.0,,Sadler's Wells,Belle Epoque,Habitat,19,1.7568127950480892,67,0.0,0
345587,Native Craft,5.0,16.0,0.05882352941176471,0,Noel Meade,D Bromley,6,3,18.25,10,8,,,,80.0,73.0,,Be My Native,Sparky Sue,Strong Gale,19,1.7568127950480892,67,0.0,0
345587,Bamford Castle,4.0,13.0,0.16666666666666666,0,P Mullins,Tommy Treacy,7,4.5,22.75,11,0,,,,78.0,74.0,,Scenic,Allorette,Ballymore,19,1.7568127950480892,69,0.0,0
345587,Lois's Pet,7.0,11.0,0.038461538461538464,0,Robin McNeilly,Mr P McNally,8,15,37.75,10,8,,,,64.0,51.0,,Orchestra,Lunca's Pet,Salluceva,19,1.7568127950480892,67,0.0,0
345587,Gold Radiance,4.0,18.0,0.05882352941176471,0,S J Mahon,M D Murphy,9,5,42.75,10,6,,,,53.0,43.0,,Dilum,Three Lucky,Final Straw,19,1.7568127950480892,66,0.0,0
345587,Consider It Done,4.0,14.0,0.05882352941176471,0,M Halford,Fran Berry,10,1.5,44.25,11,0,,,,57.0,50.0,,Robellino,Twilight Secret,Vaigly Great,19,1.7568127950480892,69,0.0,0
345587,Majestic Red I,8.0,5.0,0.05882352941176471,0,John Hackett,J R Barry,11,2.5,46.75,11,6,,,,60.0,53.0,,Long Pond,Courtlough Lady,Giolla Mear,19,1.7568127950480892,72,0.0,0
345587,Smart Finish,5.0,8.0,0.25,0,Noel Meade,Paul Carberry,12,12,58.75,11,2,,,,44.0,35.0,,Durgam,Burnished Gold,Breton,19,1.7568127950480892,70,0.0,0
345587,Corehill Countess,6.0,2.0,0.09090909090909093,0,Ian Duncan,Mr P J Cosgrave,13,.5,59.25,11,2,,,,51.0,34.0,,Jamesmead,Miss Allright,Candy Cane,19,1.7568127950480892,70,0.0,0
345587,Shipping News,6.0,12.0,0.038461538461538464,0,Thomas Matthews,S M McGovern,14,1.5,60.75,10,8,,,,41.0,24.0,,Glacial Storm,Sapphire Red,Red Alert I,19,1.7568127950480892,67,0.0,0
345587,Sweet Desperado,5.0,17.0,0.05882352941176471,0,W M Roper,D T Evans,15,2,62.75,10,11,,,,35.0,25.0,,Un Desperado,Sucre Fan,Lear Fan,19,1.7568127950480892,68,0.0,0
345587,Greatwestern Lady,6.0,10.0,0.047619047619047616,0,J R Cox,T J Mitchell,16,2,64.75,11,1,,,,37.0,26.0,,Lanfranco,Royal Well,Royal Vulcan,19,1.7568127950480892,70,0.0,0
345587,Almilto,6.0,9.0,0.05882352941176471,0,Peter McCreery,Jason Maguire,17,10,74.75,10,12,,,,27.0,11.0,,Mandalus,Alvinru,Sandalay,19,1.7568127950480892,68,0.0,0
345587,Doyles Corner,6.0,4.0,0.0196078431372549,0,Patrick Martin,Robbie Colgan,18,20,94.75,10,13,,,,12.0,,,Digamist,Ely Place,Krayyan,19,1.7568127950480892,69,0.0,0
345587,Spanish Noble,6.0,7.0,0.06666666666666668,0,Mrs John Harrington,Barry Geraghty,19,nk,95.0,11,3,,,,12.0,,,Spanish Place,Glenair Princess,Tanfirion,19,1.7568127950480892,71,0.0,0
352103,Zafarelli,5.0,6.0,0.16666666666666666,0,J R Jenkins,R Farrant,1,,,10,0,,,b,98.0,,91.0,Nishapour,Voltigeuse,Filiberto,7,1.156226126814362,63,1.0,1
352103,Nessun Doro,7.0,1.0,0.3333333333333333,1,S Mellor,Chris Webb,2,6,,12,0,,,,120.0,,119.0,Hallgate,Bamdoro,Cavo Doro,7,1.156226126814362,76,0.0,1
352103,Millmount,9.0,2.0,0.18181818181818185,0,Thomas Patrick McGovern,X Aizpuru,3,5,11.0,10,10,,,b,100.0,,104.0,Be My Guest,Cooliney Princess,Bruni,7,1.156226126814362,68,0.0,0
352103,Doctor Bravious,6.0,7.0,0.09090909090909093,0,Jamie Poulton,Noel Fehily,4,10,21.0,9,12,5.0,3.0,,82.0,,96.0,Priolo,Sharp Slipper,Sharpo,7,1.156226126814362,62,0.0,0
352103,Limit The Damage,7.0,4.0,0.18181818181818185,0,John Whyte,Jamie Goldstein,5,17,38.0,10,0,,,,65.0,,96.0,Elmaamul,Kraemey,Vaguely Noble,7,1.156226126814362,63,0.0,0
352103,It's Wallace,6.0,3.0,0.14285714285714285,0,Julian Poulton,Mattie Batchelor,6,6,44.0,10,2,,,b,61.0,,98.0,Bedford,Rua Batric,Energist,7,1.156226126814362,64,0.0,0
352103,Dontdressfordinner,9.0,5.0,0.05882352941176471,0,Ron Hodges,T Dascombe,40,,,10,3,,,,,,94.0,Tina's Pet,Classic Times,Dominion,7,1.156226126814362,64,0.0,0
361602,Wynbury Flyer,4.0,8.0,0.13333333333333333,0,Ferdy Murphy,I Jardine,1,,,10,5,,,,93.0,72.0,,Risk Me,Woolcana,Some Hand,13,1.1884399913811678,65,1.0,1
361602,King's Hussar,4.0,5.0,0.16666666666666666,0,George Moore,N Hannity,2,hd,,10,5,,,v,93.0,72.0,,Be My Chief,Croire,Lomond,13,1.1884399913811678,65,0.0,1
361602,Jago,4.0,4.0,0.15384615384615385,0,Michael Easterby,F Leahy,3,25,25.25,10,12,,,b,70.0,54.0,,Salse,Wanda,Taufan,13,1.1884399913811678,68,0.0,1
361602,Bold Legacy,4.0,1.0,0.047619047619047616,0,Richard Ford,N Horrocks,4,2.5,27.75,10,7,,,v,66.0,46.0,,Mujtahid,Lagrion,Diesis,13,1.1884399913811678,66,0.0,0
361602,I'm Tef,4.0,3.0,0.25,1,Tim Easterby,Lorcan Wyer,5,11,38.75,10,12,,,,55.0,39.0,,Noble Patriarch,Who's That Lady,Nordance,13,1.1884399913811678,68,0.0,0
361602,Helenes Hill,4.0,11.0,0.16666666666666666,0,J L Harris,L O'Hara,6,.75,39.5,10,7,,,,49.0,34.0,,Sabrehill,Sea Of Clouds,Soviet Star,13,1.1884399913811678,66,0.0,0
361602,Meaford Magic,4.0,13.0,0.05882352941176471,0,John Mackie,E Husband,7,4,43.5,10,7,,,,45.0,30.0,,Makbul,Way Clear,Bulldozer,13,1.1884399913811678,66,0.0,0
361602,Happy Days,4.0,2.0,0.0196078431372549,0,D Moffatt,D J Moffatt,8,1.75,45.25,10,12,,,,48.0,33.0,,Primitive Rising,Miami Dolphin,Derrylin,13,1.1884399913811678,68,0.0,0
361602,Moon Quest,4.0,6.0,0.0196078431372549,0,Kevin Morgan,R Forristal,9,19,64.25,10,5,,,,29.0,6.0,,Rainbow Quest,Mrs Moonlight,Ajdal,13,1.1884399913811678,65,0.0,0
361602,Doublin' Bay,4.0,9.0,0.029411764705882363,0,N B Mason,Kenny Johnson,10,6,70.25,10,7,,,,18.0,1.0,,Roi Danzig,Nizamiya,Darshaan,13,1.1884399913811678,66,0.0,0
361602,Former Love,4.0,10.0,0.047619047619047616,0,T W Donnelly,Michael Naughton,40,,,10,2,,,,,,,Dynaformer,Love And Legend,Lyphard's Wish,13,1.1884399913811678,64,0.0,0
361602,Hiding Place,4.0,12.0,0.047619047619047616,0,Wilf Storey,Richie McGrath,40,,,10,7,,,,,,,Saddlers' Hall,Sanctuary Cove,Habitat,13,1.1884399913811678,66,0.0,0
361602,Slim Prior,4.0,7.0,0.047619047619047616,0,Donald Whillans,Brian Harding,40,,,10,12,,,,,,,Norton Challenger,Hopeful Katie,Full Of Hope,13,1.1884399913811678,68,0.0,0
368053,Lady Rebecca,7.0,2.0,0.5555555555555556,1,Venetia Williams,Norman Williamson,1,,,11,6,,,,160.0,131.0,150.0,Rolfe,Needwood Fortune,Tycoon II,5,1.1199494949494948,72,1.0,1
368053,Alpine Panther,6.0,3.0,0.18181818181818185,0,Mrs M Reveley,Peter Niven,2,13,,10,6,,,,136.0,107.0,136.0,Tirol,Kentucky Wildcat,Be My Guest,5,1.1199494949494948,66,0.0,1
