rid,horseName,age,saddle,decimalPrice,isFav,trainerName,jockeyName,position,positionL,dist,weightSt,weightLb,overWeight,outHandicap,headGear,RPR,TR,OR,father,mother,gfather,runners,margin,weight,res_win,res_place
309224,Quick Reaction I,8.0,0.0,0.08333333333333333,0,Mrs E H Heath,J Shortt,3,8,28.0,11,0,,,,78.0,81.0,,Main Reef I,Swift Response,No Arguement,8,1.058002485723636,69,0.0,1
309224,Sheephaven,7.0,0.0,0.06666666666666668,0,Tim Etherington,A Webb,4,10,38.0,11,0,,,,68.0,73.0,,Relkino,Suffolk Broads,Moulton,8,1.058002485723636,69,0.0,0
309224,Flora Louisa,6.0,0.0,0.09090909090909093,0,Mrs I McKie,J Duggan,5,12,50.0,10,9,,,,51.0,59.0,,Rymer,Star Ruler,Indian Ruler,8,1.058002485723636,67,0.0,0
309224,Achillean,8.0,0.0,0.1111111111111111,0,M J Wilkinson,M M Lynch,6,12,62.0,11,0,,,,,53.0,,Wolver Hollow,Prime Thought,Primera,8,1.058002485723636,69,0.0,0
309224,Ballinagore Gaa,10.0,0.0,0.01492537313432836,0,R J Eckley,D Gallagher,40,,,11,0,,,,,,,Random Shot,Duessa,Linacre,8,1.058002485723636,69,0.0,0
309224,Craigmore,7.0,0.0,0.024390243902439025,0,P G Bailey,D Skyrme,40,,,10,11,,,v,,,,Prince Regent,Carraig More,Escart III,8,1.058002485723636,68,0.0,0
326488,Hi Jane,7.0,0.0,0.25,0,Mrs M Reveley,Peter Niven,1,,,10,7,,,,107.0,97.0,105.0,Move Off,Jaunty Jane,Con Brio II,4,1.0898560503823662,66,1.0,1
326488,Marejo,10.0,0.0,0.3076923076923077,0,F T Walton,B Storey,2,.5,,11,7,,,,120.0,110.0,119.0,Creetown,Sarona,Lord Of Verona,4,1.0898560503823662,73,0.0,0
326488,Sawdust Jack,7.0,0.0,0.42105263157894735,1,Michael Easterby,R Marley,3,1.5,2.0,12,2,,,,127.0,117.0,128.0,Rarity,Ribero's Overture,Ribero,4,1.0898560503823662,77,0.0,0
326488,Masnoon,8.0,0.0,0.1111111111111111,0,Les Eyre,C Hawkins,4,shd,2.0,11,13,,,,124.0,114.0,125.0,Sharpen Up,A Twinkling,Prince John,4,1.0898560503823662,75,0.0,0
330468,Ganoon,8.0,0.0,0.3636363636363637,1,Peter Hedger,G Moore,1,,,11,3,,,,110.0,126.0,,Northern Baby,Tropical Island,Raise A Native,12,1.3956696897873369,71,1.0,1
330468,Punching Glory,7.0,0.0,0.3076923076923077,0,Nicky Henderson,Jamie Osborne,2,7,,11,3,,,,103.0,119.0,,Idiots Delight,Hitting Supreme,Supreme Sovereign,12,1.3956696897873369,71,0.0,1
330468,Run By Jove,8.0,0.0,0.07692307692307693,0,J White,Richard Guest,3,30,37.0,11,3,,,,73.0,88.0,,Northern Jove,Running Eagle,Bald Eagle,12,1.3956696897873369,71,0.0,1
330468,Palmerston Boy,8.0,0.0,0.038461538461538464,0,A Moore,W Morris,4,6,43.0,11,10,,,,74.0,89.0,,Tickled Pink,Silver Swallow,My Swallow,12,1.3956696897873369,74,0.0,0
330468,Total Linking,7.0,0.0,0.047619047619047616,0,C L Popham,S 'Old' Donohoe,5,15,58.0,10,5,,,,,55.0,,Prince Regent,Happy Princess,Supreme Sovereign,12,1.3956696897873369,65,0.0,0
330468,St Elmo's Fire I,6.0,0.0,0.1,0,Charlie Brooks,K Mooney,6,,58.0,11,3,,,b,,36.0,,Grosvenor,Star Quality,Bismark,12,1.3956696897873369,71,0.0,0
330468,Blue Buccaneer,8.0,0.0,0.06666666666666668,0,T A Forster,Carl Llewellyn,40,,,11,3,,,,,,,Fine Blue,Port Dancer,Port Corsair,12,1.3956696897873369,71,0.0,0
330468,Pretty Pantoes,7.0,0.0,0.0196078431372549,0,Richard Mitchell,Norman Williamson,40,,,10,12,,,,,,,Lepanto,Lustful Lady,Rugantino,12,1.3956696897873369,68,0.0,0
330468,Prince Vincenne,5.0,0.0,0.05882352941176471,0,Michael O Robinson,R Supple,40,,,11,3,,,,,,,So Bold,Hoream's Wonder,Horbury,12,1.3956696897873369,71,0.0,0
330468,Indian Minor,7.0,0.0,0.1111111111111111,0,R E Pocock,P Richards,40,,,11,3,,,,,,,Jimsun I,Indian Whistle,Rugantino,12,1.3956696897873369,71,0.0,0
330468,The Master Gunner,7.0,0.0,0.16666666666666666,0,P G Bailey,Mr E Bailey,40,,,10,10,,,,,,,Gunner B,Major Isle,Major Portion,12,1.3956696897873369,68,0.0,0
330468,Standard Rose,8.0,0.0,0.038461538461538464,0,Michael Madgwick,D Madgwick,40,,,10,5,,,,,,,Ile De Bourbon,Betsy Ross,Petingo,12,1.3956696897873369,65,0.0,0
334458,Father Pat,,0.0,0.4,1,,T Horgan,1,,,11,0,,,,,,,,,,5,1.2444444444444445,69,1.0,1
334458,Coppenagh Girl,8.0,0.0,0.2,0,Patrick Martin,D Bromley,2,15,,9,7,,,,,,,Kambalda,Petite Star,Super Seer,5,1.2444444444444445,60,0.0,1
334458,Newtown Gazette,8.0,0.0,0.3333333333333333,0,Ruby Walsh,M A Davey,3,12,27.0,11,4,,,,,,,Proverb,Shanagarry Gazette,London Gazette,5,1.2444444444444445,71,0.0,0
334458,Cabinteely,8.0,0.0,0.1111111111111111,0,Ms K Evans,C O'Neill,4,20,47.0,10,0,,,,,,,Alias Smith,Sweet Eliane,Birdbrook,5,1.2444444444444445,63,0.0,0
334458,Reffono,11.0,0.0,0.2,0,Oliver Finnegan,D T Evans,40,,,10,11,,,,,,,Lucifer,Propounder,Autumn GoldI,5,1.2444444444444445,68,0.0,0
346533,Present Times,5.0,0.0,0.2,0,A Moore,G Moore,1,,,10,10,,,,88.0,86.0,78.0,Sayf El Arab,Coins And Art,Mississipian,8,1.3164081017022191,68,1.0,1
346533,Nathir,5.0,0.0,0.23076923076923075,0,Paddy Butler,Mr A Welsh,2,15,,10,5,,,,75.0,66.0,80.0,Diesis,As You Would,Fleet Nasrullah,8,1.3164081017022191,65,0.0,1
346533,Sporting Idol,6.0,0.0,0.16666666666666666,0,C L Popham,S 'Old' Donohoe,3,1.5,16.5,11,3,,,,85.0,76.0,92.0,Mummy's Game,Village Idol,Blakeney,8,1.3164081017022191,71,0.0,1
346533,Chasmarella,6.0,0.0,0.14285714285714285,0,A R Davison,Shaun Murphy,4,7,23.5,10,13,,,,74.0,65.0,88.0,Yukon Eric,Miss Polly Peck,March Past,8,1.3164081017022191,69,0.0,0
346533,Fresh Dominion,6.0,0.0,0.15384615384615385,0,D J Wintle,Norman Williamson,40,,,10,2,,,,,,70.0,Dominion,Sequoia I,Sassafras,8,1.3164081017022191,64,0.0,0
346533,Love To Dance,6.0,0.0,0.25,1,R P C Hoad,M Hoad,40,,,10,8,,,,,,81.0,Dominion,Atoka,March Past,8,1.3164081017022191,67,0.0,0
346533,Mystical Lady,4.0,0.0,0.029411764705882363,0,Miss L Bower,E Murphy,40,,,10,0,,12.0,,,,68.0,Sagaro,L'Angelo Di Carlo,Record Token,8,1.3164081017022191,63,0.0,0
346533,Pocketed,5.0,0.0,0.14285714285714285,0,J R Jenkins,M Ahern,40,,,11,11,,,,,,96.0,Full Pocket,Duchess Of Malfi,Prince John,8,1.3164081017022191,74,0.0,0
348857,Bonanza I,4.0,0.0,0.16666666666666666,0,Mrs M Reveley,Peter Niven,1,,,11,6,,,,84.0,78.0,,Glenstal,Forliana,Forli,10,1.1289741762046803,72,1.0,1
348857,Sheriff's Band,4.0,0.0,0.6000000000000001,1,M H Easterby,R Fahey,2,12,,11,6,,,,72.0,66.0,,Posse I,Willis,Lyphard,10,1.1289741762046803,72,0.0,1
348857,Mac Rambler,4.0,0.0,0.0099009900990099,0,Neville Bycroft,R Marley,3,12,24.0,10,12,,,,52.0,46.0,,Hotfoot I,Arkengarthdale,Sweet Story,10,1.1289741762046803,68,0.0,1
348857,Ango Rhythm,4.0,0.0,0.029411764705882363,0,Malcolm Jefferson,Bernard Dalton,4,nk,24.25,10,2,,,,48.0,37.0,,Tudor Rhythm,An-Go-Look,Don't Look,10,1.1289741762046803,64,0.0,0
348857,Mrs Skinner,4.0,0.0,0.0049751243781094535,0,Mrs P A Barker,C Hawkins,5,7,31.25,10,1,,,,,29.0,,Electric,Equal Chance,Hitting Away,10,1.1289741762046803,63,0.0,0
348857,Sinclair Prince,4.0,0.0,0.038461538461538464,0,J Parkes,N Old Smith,6,6,37.25,10,4,,,,,26.0,,Local Suitor,Mothers Girl,Huntercombe,10,1.1289741762046803,65,0.0,0
348857,Scalamon,4.0,0.0,0.0049751243781094535,0,Maurice Barnes,G Harker,7,12,49.25,10,12,,,,,21.0,,Sweet Monday,Mummy's Rascal,Mummy's Pet,10,1.1289741762046803,68,0.0,0
348857,Diamond Singh,4.0,0.0,0.0049751243781094535,0,John Wainwright,M Carter,8,3,52.25,10,1,3.0,,,,9.0,,Mansingh,Prime Thought,Primera,10,1.1289741762046803,63,0.0,0
348857,Air Call,4.0,0.0,0.0196078431372549,0,J S Haldane,A Orkney,9,10,62.25,10,9,,,,,,,Red Ryder,Great Land,Friend's Choice,10,1.1289741762046803,67,0.0,0
348857,Rawaan,4.0,0.0,0.25,0,Nigel Tinkler,G McCourt,40,,,11,6,,,,,,,Labus,Rose Ness,Charlottesville,10,1.1289741762046803,72,0.0,0
351253,Super Morning,5.0,0.0,0.2222222222222222,0,G B Balding,J Williams,1,,,8,12,,,,38.0,60.0,47.0,Martinmas,Super Lady,Averof,14,1.2687658746482275,56,1.0,1
351253,Wizzard Magic,8.0,0.0,0.125,0,M J Haynes,T Williams,2,1.5,,9,2,,,v,39.0,61.0,51.0,Ahonoora,Siofra Beag,Steel Heart I,14,1.2687658746482275,58,0.0,1
351253,Modern British,4.0,0.0,0.25,1,C A Cyzer,Gary Carter,3,2.5,4.0,9,12,,,,47.0,70.0,64.0,Elegant Air,Song Of Gold,Song,14,1.2687658746482275,62,0.0,1
351253,Model Nurse,4.0,0.0,0.07692307692307693,0,C R Nelson,Paul Eddery,4,4,8.0,9,3,,,,,55.0,55.0,Exhibitioner,Majestic Nurse,On Your Mark,14,1.2687658746482275,58,0.0,0
351253,Soupcon,5.0,0.0,0.125,0,Miss B Sanders,Billy Newnes,5,4,12.0,9,3,,,b,,46.0,52.0,King Of Spain,Duck Soup,Decoy Boy,14,1.2687658746482275,58,0.0,0
351253,London Standard,6.0,0.0,0.047619047619047616,0,Philip Mitchell,George Duffield,6,2.5,14.5,9,9,,,,,47.0,58.0,Shack,Red Realm,Realm,14,1.2687658746482275,61,0.0,0
351253,Sleepline Palace,4.0,0.0,0.047619047619047616,0,Mick Channon,Gary Bardwell,7,1.5,16.0,8,1,,,,,27.0,39.0,Homing,Sleepline Princess,Royal Palace,14,1.2687658746482275,51,0.0,0
351253,Madam Jac,5.0,0.0,0.09090909090909093,0,R Akehurst,N Adams,8,2.5,18.5,9,0,,,,,33.0,49.0,Anfield I,Lucky Petina,Mummy's Pet,14,1.2687658746482275,57,0.0,0
351253,Polly Muldowney,4.0,0.0,0.047619047619047616,0,R W Stubbs,J H Brown,9,.5,19.0,9,2,,,,,36.0,54.0,Precocious,Follow The Stars,Sparkler I,14,1.2687658746482275,58,0.0,0
351253,Moonlight Sail,4.0,0.0,0.029411764705882363,0,R W Stubbs,S Wood,10,3,22.0,9,0,,,b,,30.0,55.0,Main Reef I,Moonlight Sonata I,So Blessed,14,1.2687658746482275,57,0.0,0
351253,Thatcher's Dilemma,4.0,0.0,0.047619047619047616,0,David Arbuthnot,T Quinn,11,shd,22.0,8,9,,,,,25.0,47.0,Final Straw,Crane Beach,Afzal,14,1.2687658746482275,54,0.0,0
351253,Sister Sal,4.0,0.0,0.1,0,J Sutcliffe,B Crossley,12,shd,22.25,9,3,,,,,,55.0,Bairn,Mercy Cure,No Mercy II,14,1.2687658746482275,58,0.0,0
351253,Villa Bianca,5.0,0.0,0.029411764705882363,0,S T Harris,Allan Mackay,13,2,24.25,7,12,,,,,9.0,33.0,Mummy's Game,Belinda,Mizoram,14,1.2687658746482275,49,0.0,0
351253,Hot Hope,4.0,0.0,0.029411764705882363,0,John Bridger,Rachel Bridger,14,12,36.25,8,6,4.0,,,,,47.0,Blazing Saddles,Return Home I,Nonoalco,14,1.2687658746482275,53,0.0,0
353460,Race To Time,3.0,0.0,0.4,0,R Akehurst,T Quinn,1,,,9,0,,,,50.0,33.0,,Runnett,Plunkets Choice,Home Guard,5,1.0904761904761904,57,1.0,1
353460,Kanooz,3.0,0.0,0.5238095238095238,1,Sir Mark Prescott Bt,George Duffield,2,1,,9,0,,,b,46.0,32.0,,Wassl,Countess Candy,Great Nephew,5,1.0904761904761904,57,0.0,1
353460,Nicholess,3.0,0.0,0.1176470588235294,0,Henry Candy,C Rutter,3,10,11.0,8,9,,,b,,8.0,,Nicholas Bill,Lunar Queen,Queen's Hussar,5,1.0904761904761904,54,0.0,0
353460,Birling Ashes,3.0,0.0,0.0196078431372549,0,R W Stubbs,J Williams,4,10,21.0,9,0,,,b,,,,Magic Mirror I,Morning Miss,Golden Dipper,5,1.0904761904761904,57,0.0,0
353460,Peter Pumpkin,3.0,0.0,0.029411764705882363,0,R Voorspuy,S Dawson,5,3,24.0,9,0,,,b,,,,Tickled Pink,Wild Pumpkin,Auction Ring,5,1.0904761904761904,57,0.0,0
370737,Cape Spy,5.0,0.0,0.14285714285714285,0,J R H Fowler,A Powell,1,,,11,2,,,,,,,Scorpio,Glaspistol,Tumble Wind I,10,1.5233821733821733,70,1.0,1
370737,Natural Ability,6.0,0.0,0.3076923076923077,0,Noel Meade,T Carmody,2,2.5,,11,6,,,,,,,Billion,Confident Girl,Quorum,10,1.5233821733821733,72,0.0,1
370737,For William,5.0,0.0,0.1111111111111111,0,T F Lacy,T F Lacy Jnr,3,5,7.5,10,13,,,,,,,Whistling Deer,Pampered Sue,Pampered King,10,1.5233821733821733,69,0.0,1
370737,Ned Of The Hill,5.0,0.0,0.25,0,M F Morris,Charlie Swan,4,6,13.5,11,2,,,,,,,The Parson,Little Credit,Little Buskins,10,1.5233821733821733,70,0.0,0
370737,Natalies Fancy,5.0,0.0,0.1,0,Patrick G Kelly,D P Geoghegan,5,5,18.5,10,4,,,,,,,The Parson,My Puttens,David Jack I,10,1.5233821733821733,65,0.0,0
370737,Pylon Sparks,6.0,0.0,0.07692307692307693,0,Edward P Harty,M Flynn,6,,18.5,11,2,,,b,,,,Electric,Fancy Work,Sparkler I,10,1.5233821733821733,70,0.0,0
370737,Cabin Hill,5.0,0.0,0.047619047619047616,0,I R Ferguson,D J Casey,7,,18.5,10,12,,,,,,,Roselier,Bluejama,Windjammer,10,1.5233821733821733,68,0.0,0
370737,Balda Boy,7.0,0.0,0.3333333333333333,1,J T R Dreaper,K Morgan,8,,18.5,11,6,,,,,,,Kambalda,Lady Coleman,Master Owen,10,1.5233821733821733,72,0.0,0
370737,Susan's Angel,6.0,0.0,0.07692307692307693,0,John J McLoughlin,E A Leonard,9,,18.5,10,11,,,,,,,Lord Gayle,Lady North,Northfields,10,1.5233821733821733,68,0.0,0
370737,Ascoli,5.0,0.0,0.07692307692307693,0,Mrs Ian Fox,D P Fagan,10,,18.5,10,11,,,,,,,Skyliner I,Village,Charlottesville,10,1.5233821733821733,68,0.0,0
382448,Al Shamikh,8.0,0.0,0.15384615384615385,0,R D E Woodhouse,R Marley,1,,,10,9,,,,100.0,97.0,93.0,Czaravich,Miss Nymph,Perugin,9,1.1648847277162548,67,1.0,1
382448,Windward Ariom,5.0,0.0,0.3478260869565217,1,D H Topley,K Jones,2,4,,11,1,,,,102.0,99.0,99.0,Pas De Seul,Deja Vu,Be My Guest,9,1.1648847277162548,70,0.0,1
382448,Salacity,7.0,0.0,0.08333333333333333,0,George Moore,Mark Dwyer,3,7,11.0,10,13,,,,93.0,90.0,97.0,Sallust,Vera Van Fleet,CracksmanI,9,1.1648847277162548,69,0.0,1
