rid,horseName,age,saddle,decimalPrice,isFav,trainerName,jockeyName,position,positionL,dist,weightSt,weightLb,overWeight,outHandicap,headGear,RPR,TR,OR,father,mother,gfather,runners,margin,weight,res_win,res_place
285556,La Spagna,3.0,0.0,0.3809523809523809,1,Sir Mark Prescott Bt,C Nutter,3,6,6.5,8,9,,,,38.0,38.0,,Aragon,Ringed Aureole,Aureole,7,1.2806507218271923,54,0.0,0
285556,Dont Con Th'Bookie,3.0,0.0,0.08333333333333333,0,Willie Musson,J Williams,4,2,8.5,9,0,,,,38.0,38.0,,Dowsing,La Reine D'Espagne,King Of Spain,7,1.2806507218271923,57,0.0,0
285556,Miss Katie Louise,3.0,0.0,0.05882352941176471,0,John Spearing,Vince Slattery,5,7,15.5,8,9,,,,18.0,18.0,,Monsanto,Shari Louise,Radetzky,7,1.2806507218271923,54,0.0,0
285556,Ordima,3.0,0.0,0.05882352941176471,0,Philip Mitchell,Billy Newnes,6,3.5,19.0,8,9,,,,10.0,10.0,,Sylvan Express,Wild Sage,Noalto,7,1.2806507218271923,54,0.0,0
285556,Doctor James,3.0,0.0,0.3076923076923077,0,J Ffitch-Heyes,T Williams,40,12,31.0,9,0,,,,,,,Gallic League,Minstrels Shoe,Thatching,7,1.2806507218271923,57,0.0,0
296545,Vishnu,4.0,0.0,0.125,0,Les Eyre,J Tate,1,,,9,9,,,,84.0,88.0,80.0,Storm Bird,Vachti,Crystal Palace,9,1.271362787539258,61,1.0,1
296545,Pharly Dancer,5.0,0.0,0.1,0,W W Haigh,S Webster,2,2,,9,4,,,,67.0,75.0,65.0,Pharly,Martin-Lavell Mail,Dominion,9,1.271362787539258,58,0.0,1
296545,Dashing Fellow,6.0,0.0,0.14285714285714285,0,Mrs L Piggott,Jimmy Quinn,3,2,4.0,9,1,,,,62.0,70.0,62.0,Sure Blade,Belle Viking,Riverman,9,1.271362787539258,57,0.0,1
296545,El Nido,6.0,0.0,0.09090909090909093,0,M J Camacho,L Charnock,4,2,6.0,8,9,,,,54.0,61.0,56.0,Adonijah I,Seleter,Hotfoot I,9,1.271362787539258,54,0.0,0
296545,Arctic Guest,4.0,0.0,0.18181818181818185,0,Charles Smith,K Rutter,5,1,7.0,8,9,,,,63.0,65.0,66.0,Arctic Tern,Sojourn,Be My Guest,9,1.271362787539258,54,0.0,0
296545,Absalom's Pillar,4.0,0.0,0.2,0,J Hetherton,N Carlisle,6,1.5,8.5,8,9,,,,56.0,63.0,61.0,Absalom,Collapse,Busted,9,1.271362787539258,54,0.0,0
296545,Caspian Beluga,6.0,0.0,0.1176470588235294,0,Mrs A Knight,Paul Eddery,7,1,9.5,9,2,,,,57.0,64.0,63.0,Persian Bold,Miss Thames,Tower Walk,9,1.271362787539258,58,0.0,0
296545,Eurotwist,5.0,0.0,0.2222222222222222,1,David Barron,Joe Fanning,8,10,19.5,8,3,,,,34.0,38.0,50.0,Viking,Orange Bowl,General Assembly,9,1.271362787539258,52,0.0,0
296545,Atlantic Way,6.0,0.0,0.09090909090909093,0,C J Hill,Allan Mackay,9,10,29.5,8,1,,,,22.0,23.0,48.0,Bold Owl,Overseas,Sea Hawk II,9,1.271362787539258,51,0.0,0
300403,Easthorpe,6.0,0.0,0.2,0,Henrietta Knight,Mick Fitzgerald,1,,,10,13,,,,116.0,111.0,106.0,Sweet Monday,Crammond Brig,New Brig,6,1.0998491704374058,69,1.0,1
300403,Strath Royal,8.0,0.0,0.3076923076923077,0,Owen Brennan,M Brennan,2,5,,12,0,,,,126.0,121.0,121.0,Furry Glen,Last Princess,Le Prince,6,1.0998491704374058,76,0.0,1
300403,Celtic Bob,14.0,0.0,0.029411764705882363,0,O O'Neill,P Maddock,3,25,30.0,9,12,,,,78.0,65.0,98.0,Celtic Cone,Quaife Sport,Quayside I,6,1.0998491704374058,62,0.0,0
300403,Hyde's Happy Hour,4.0,0.0,0.3333333333333333,1,Nigel Tinkler,Mark Dwyer,4,6,36.0,10,2,2.0,,,69.0,63.0,95.0,Primo Dominie,Ixia,I Say,6,1.0998491704374058,64,0.0,0
300403,Taurian Princess,5.0,0.0,0.029411764705882363,0,William Clay,Diane Clay,5,12,48.0,10,1,1.0,20.0,,56.0,49.0,94.0,Electric,Facetious,Malicious,6,1.0998491704374058,63,0.0,0
300403,Taylors Prince,7.0,0.0,0.2,0,Hugh Collingridge,Victoria Smith,40,,,10,0,,2.0,v,,,93.0,Sandhurst Prince,Maiden's Dance,Hotfoot I,6,1.0998491704374058,63,0.0,0
321468,Minella Lad,8.0,0.0,0.5789473684210527,1,A P O'Brien,T Horgan,1,,,12,1,,,,142.0,102.0,,Buckskin,Belle Of The West,Royal Buck,4,1.1285200179937025,76,1.0,1
321468,Court Melody,6.0,0.0,0.4,0,Michael Hourigan,J P Broderick,2,3.5,,11,5,,,,135.0,88.0,,Whistling Deer,Overwood Grove,Welsh Saint,4,1.1285200179937025,72,0.0,0
321468,Beglawella,7.0,0.0,0.1111111111111111,0,Thomas Foley,Tommy Treacy,3,20,23.5,11,1,,,,107.0,67.0,,Crash Course,Prime Mistress,Skymaster I,4,1.1285200179937025,70,0.0,0
321468,Forty One,6.0,0.0,0.038461538461538464,0,M C Hickey,D J Kavanagh,4,8,31.5,10,7,,,,95.0,51.0,,Over The River,Fortuity,Fortino II,4,1.1285200179937025,66,0.0,0
322027,Winter Forest I,4.0,0.0,0.25,0,D Nicholson,Adrian Maguire,1,,,11,0,,,,106.0,81.0,,Diesis,Stark Winter,Graustark,12,1.213312280344765,69,1.0,1
322027,Marius,4.0,0.0,0.09090909090909093,0,J T Gifford,D Murphy,2,6,,11,0,,,,100.0,76.0,,Cyrano De Bergerac,Nesreen,The Parson,12,1.213312280344765,69,0.0,1
322027,Duveen,4.0,0.0,0.09090909090909093,0,Nigel Twiston-Davies,Carl Llewellyn,3,3,9.0,11,0,,,,97.0,73.0,,Tate Gallery,Wish You Were Here,Secretariat,12,1.213312280344765,69,0.0,1
322027,Volunteer Point I,4.0,0.0,0.029411764705882363,0,Mrs S A Bramall,J 'Old' Burke,4,25,34.0,10,9,,,,72.0,42.0,,Mister Majestic,Lola Sharp,Sharpen Up,12,1.213312280344765,67,0.0,0
322027,Desert Challenger,4.0,0.0,0.038461538461538464,0,J R Jenkins,Steve Smith-Eccles,5,8,42.0,11,0,,,,64.0,39.0,,Sadler's Wells,Verily,Known Fact,12,1.213312280344765,69,0.0,0
322027,Monazite,4.0,0.0,0.0196078431372549,0,J C McConnochie,R Bellamy,6,3,45.0,11,0,,,,61.0,36.0,,Damister,Princely Maid,Kings Troop,12,1.213312280344765,69,0.0,0
322027,If It Suits,4.0,0.0,0.047619047619047616,0,R Akehurst,G McCourt,7,3.5,48.5,11,0,,,,57.0,32.0,,Local Suitor,If,Kashmir II,12,1.213312280344765,69,0.0,0
322027,Upward Surge,4.0,0.0,0.07692307692307693,0,Kim Bailey,Norman Williamson,8,1.5,50.0,11,0,,,,56.0,30.0,,Kris,Sizes Vary,Be My Guest,12,1.213312280344765,69,0.0,0
322027,Phrose,4.0,0.0,0.09090909090909093,0,C Weedon,Peter Hobbs,40,,,11,0,,,,92.0,,,Pharly,Rose Chanelle,Welsh Pageant,12,1.213312280344765,69,0.0,0
322027,Dee Raft,4.0,0.0,0.1,0,Simon Sherwood,Jamie Osborne,40,,,11,0,,,,,,,Raft,Pharlette,Pharly,12,1.213312280344765,69,0.0,0
322027,Greenhill Wonder,4.0,0.0,0.01492537313432836,0,Adrian Chamberlain,B Powell Snr,40,,,10,9,,,b,,,,Nearly A Hand,Blue Wonder,Idiots Delight,12,1.213312280344765,67,0.0,0
322027,Supreme Master,4.0,0.0,0.3636363636363637,1,Richard Hannon Snr,R Dunwoody,40,,,11,0,,,,106.0,,,Primo Dominie,French Surprise,Hello Gorgeous,12,1.213312280344765,69,0.0,0
324821,Nannaka,4.0,0.0,0.3076923076923077,1,P Mullins,Tommy Treacy,1,,,10,1,,,,111.0,79.0,,Exceller,Najidiya,Riverman,13,1.4575204207557149,63,1.0,1
324821,Carhue Star,4.0,0.0,0.09090909090909093,0,Patrick O'Leary,T J O'Sullivan,2,2.5,,9,13,,,,108.0,74.0,,Petong,Crohane,CracksmanI,13,1.4575204207557149,63,0.0,1
324821,Skipo,4.0,0.0,0.25,0,D K Weld,Brendan Sheridan,3,3,5.5,11,0,,,,115.0,86.0,,Theatrical,Paloma Blanca,Blushing Groom,13,1.4575204207557149,69,0.0,1
324821,Seranera,4.0,0.0,0.125,0,D T Hughes,M G Cleary,4,2,7.5,9,13,,,,103.0,69.0,,Doyoun,Hardihostess,Be My Guest,13,1.4575204207557149,63,0.0,0
324821,Tinerana,4.0,0.0,0.25,0,E J O'Grady,Charlie Swan,5,2,9.5,11,0,,,,111.0,82.0,,Cyrano De Bergerac,Misty Hill,Hill Clown,13,1.4575204207557149,69,0.0,0
324821,Crehelp Express,4.0,0.0,0.05882352941176471,0,V Bowens,K F O'Brien,6,,9.5,10,4,,,,101.0,72.0,,Strong Gale,Canute Villa,Hardicanute,13,1.4575204207557149,65,0.0,0
324821,Reasilvia,4.0,0.0,0.047619047619047616,0,E J O'Grady,Richard Hughes,7,,9.5,10,4,,,,98.0,69.0,,Supreme Leader,Quiteamazing,Flair Path,13,1.4575204207557149,65,0.0,0
324821,Schmeichel,4.0,0.0,0.05882352941176471,0,D G McArdle,H Rogers,8,,9.5,10,9,,,,99.0,70.0,,Shy Groom,Foul,Patch,13,1.4575204207557149,67,0.0,0
324821,Bothsidesnow I,4.0,0.0,0.09090909090909093,0,Noel Meade,Paul Carberry,9,,9.5,11,0,,,,97.0,67.0,,Exhibitioner,Caroline's Mark,On Your Mark,13,1.4575204207557149,69,0.0,0
324821,Lake Of Loughrea,4.0,0.0,0.09090909090909093,0,Kevin Prendergast,J Shortt,10,,9.5,11,0,,,,90.0,60.0,,Kings Lake,Polynesian Charm,What A Pleasure,13,1.4575204207557149,69,0.0,0
324821,Annadot,4.0,0.0,0.0196078431372549,0,F Flood,F J Flood,11,,9.5,10,4,,,,77.0,47.0,,Roselier,Galliano,Royal Highway,13,1.4575204207557149,65,0.0,0
324821,Falcarragh I,4.0,0.0,0.047619047619047616,0,B V Kelly,Conor O'Dwyer,12,,9.5,10,9,,,,79.0,49.0,,Common Grounds,Tatra,Niniski,13,1.4575204207557149,67,0.0,0
324821,Paked,4.0,0.0,0.0196078431372549,0,A D Evans,D T Evans,13,,9.5,9,13,,,,49.0,11.0,,Treasure Kay,Sales Talk,Auction Ring,13,1.4575204207557149,63,0.0,0
335203,Mediator,5.0,0.0,0.024390243902439025,0,A Moore,L Carter,1,,,8,11,,,,,,,Valiyar,Blushing Cousin,Great Nephew,12,1.2729236147360732,55,1.0,1
335203,Malamute Saloon,8.0,0.0,0.6363636363636364,1,M C Pipe,Frankie Dettori,2,1,,9,10,,,v,49.0,13.0,,Arctic Tern,Square Generation,Olden Times,12,1.2729236147360732,61,0.0,1
335203,Betty Kenwood,4.0,0.0,0.13333333333333333,0,Ken Wingrove,M Baird,3,.5,1.5,7,5,,,b,29.0,,,Dominion,Doogali,Doon,12,1.2729236147360732,46,0.0,1
335203,Mamalama,6.0,0.0,0.047619047619047616,0,John Bridger,T Williams,4,4,5.5,8,9,,,,29.0,,,Nishapour,Gauloise,Welsh Pageant,12,1.2729236147360732,54,0.0,0
335203,Kinchenjunga,4.0,0.0,0.029411764705882363,0,William Muir,Gary Bardwell,5,2.5,8.0,7,12,,,b,22.0,,,Darshaan,Konigsalpen,Second Set,12,1.2729236147360732,49,0.0,0
335203,Grey Watch,4.0,0.0,0.029411764705882363,0,Paul Howling,D Biggs,6,2,10.0,8,4,,,,26.0,,,Petong,Royal Custody,Reform,12,1.2729236147360732,52,0.0,0
335203,Walk That Walk,5.0,0.0,0.1111111111111111,0,Ken Wingrove,Pat McCabe,7,4,14.0,8,0,,,,16.0,,,Hadeer,Che Gambe,Lyphard,12,1.2729236147360732,50,0.0,0
335203,Shoptillyoudrop,4.0,0.0,0.029411764705882363,0,Gary Moore,A Morris,8,8,22.0,8,0,,,,,,,Nishapour,Famous Band,Banderilla,12,1.2729236147360732,50,0.0,0
335203,Kiawah,4.0,0.0,0.09090909090909093,0,C C Elsey,N Adams,9,6,28.0,7,10,,,,,,,Master Willie,Polly Packer,Reform,12,1.2729236147360732,48,0.0,0
335203,Arrasas Lady,4.0,0.0,0.01492537313432836,0,R M Flower,Russell Price,10,8,36.0,8,4,2.0,,,,,,Arrasas,Sharelle,Relko,12,1.2729236147360732,52,0.0,0
335203,Carfax,9.0,0.0,0.1111111111111111,0,R P C Hoad,Billy Newnes,11,15,51.0,9,2,,,,,,,Tachypous,Montana Moss,Levmoss,12,1.2729236147360732,58,0.0,0
335203,Helleborus,6.0,0.0,0.01492537313432836,0,F J O'Mahony,J Williams,12,dist,81.0,8,13,,,,,,,King Of Spain,Budget Queen,Good BondI,12,1.2729236147360732,56,0.0,0
336886,Awesome Power I,8.0,0.0,0.2857142857142857,0,J W Hills,Tony Clark,1,,,9,3,,,,66.0,66.0,,Vision,Majestic Nurse,On Your Mark,9,1.196039254862784,58,1.0,1
336886,Master Hyde,5.0,0.0,0.2,0,Philip Mitchell,Billy Newnes,2,8,,9,3,,,,52.0,54.0,,Trempolino,Sandspur,Al Hattab,9,1.196039254862784,58,0.0,1
336886,Lucknam Style,6.0,0.0,0.038461538461538464,0,Mrs Barbara Waring,Gary Bardwell,3,5,13.0,9,3,,,,43.0,46.0,,Macmillion,Mrs Currie,He Loves Me,9,1.196039254862784,58,0.0,1
336886,Precious Air,6.0,0.0,0.18181818181818185,0,A Moore,Frankie Dettori,4,hd,13.25,8,12,,,,38.0,41.0,,Precocious,Astra Adastra,Mount Hagen,9,1.196039254862784,56,0.0,0
336886,Mark's Club,4.0,0.0,0.06666666666666668,0,R J O'Sullivan,D Biggs,5,10,23.25,9,0,,,b,26.0,30.0,,The Noble Player,Never Home,Home Guard,9,1.196039254862784,57,0.0,0
336886,Flashfeet,4.0,0.0,0.06666666666666668,0,Kevin Bishop,J Williams,6,4,27.25,9,0,,,,19.0,23.0,,Rousillon,Miellita,King Emperor,9,1.196039254862784,57,0.0,0
336886,Candarela,4.0,0.0,0.0196078431372549,0,Paul Howling,Debbie Biggs,7,nk,27.5,8,2,,,,,11.0,,Damister,Guestimate,Be My Guest,9,1.196039254862784,51,0.0,0
336886,Applianceofscience,7.0,0.0,0.3076923076923077,1,Ken Wingrove,M Baird,8,4,31.5,8,10,,,,,9.0,,Bairn,Moonlight Serenade I,Crooner,9,1.196039254862784,55,0.0,0
336886,Johns Joy,9.0,0.0,0.029411764705882363,0,John Bridger,T Williams,9,3.5,35.0,9,3,,,,,11.0,,Martin John,Saybya,Sallust,9,1.196039254862784,58,0.0,0
337795,Rocketeer,3.0,0.0,0.05882352941176471,0,William Muir,Kim McDonnell,1,,,8,0,,,b,66.0,55.0,54.0,Bluebird,Chive,St Chad,6,1.0929505135387487,50,1.0,1
337795,King Rat,3.0,0.0,0.2857142857142857,1,Mark Johnston,T Williams,2,2,,9,7,,,,82.0,71.0,75.0,King Of Clubs I,Mrs Tittlemouse,Nonoalco,6,1.0929505135387487,60,0.0,1
337795,Leviathan Mystery,3.0,0.0,0.13333333333333333,0,Lord Huntingdon,Michael Hills,3,4,6.0,8,6,,,,57.0,46.0,60.0,Elegant Air,Sea Fairy,Wollow,6,1.0929505135387487,53,0.0,0
337795,Little Ibnr,3.0,0.0,0.2222222222222222,0,N A Callaghan,Frankie Dettori,4,4,10.0,8,11,,,b,52.0,41.0,65.0,Formidable I,Zalatia,Music Boy,6,1.0929505135387487,55,0.0,0
337795,Fort Knox,3.0,0.0,0.14285714285714285,0,R W Armstrong,Russell Price,5,nk,10.25,9,2,,,,56.0,45.0,70.0,Treasure Kay,Single Viking,Viking,6,1.0929505135387487,58,0.0,0
337795,Riskie Things,3.0,0.0,0.25,0,J S Moore,N Adams,6,15,25.25,8,5,,,v,,,59.0,Risk Me,Foolish Things,Song,6,1.0929505135387487,53,0.0,0
346107,Seekin Cash,5.0,0.0,0.3636363636363637,1,Charles Egerton,Jamie Osborne,1,,,11,4,,,,133.0,130.0,,Our Native,Tis Eloquent,Caro,13,1.2888880946387529,71,1.0,1
346107,Tothewoods,6.0,0.0,0.25,0,Nigel Twiston-Davies,Carl Llewellyn,2,12,,11,4,,,,121.0,122.0,,The Parson,Elsea Wood,Eborneezer,13,1.2888880946387529,71,0.0,1
346107,Fun Money I,7.0,0.0,0.14285714285714285,0,Jim Wilson,Adrian Maguire,3,8,20.0,11,0,,,,109.0,113.0,,Balinger,Cover Your Money,Precipice Wood,13,1.2888880946387529,69,0.0,1
346107,Suny Bay,5.0,0.0,0.05882352941176471,0,John Upson,R Supple,4,20,40.0,11,0,,,,89.0,99.0,,Roselier,Suny Salome,Sunyboy,13,1.2888880946387529,69,0.0,0
346107,Golden Spinner,7.0,0.0,0.16666666666666666,0,Nicky Henderson,R Dunwoody,5,hd,40.25,11,0,,,,89.0,99.0,,Noalto,Madame Russe,Bally Russe,13,1.2888880946387529,69,0.0,0
346107,Dolly Oats,8.0,0.0,0.05882352941176471,0,R J Eckley,D Gallagher,6,15,55.25,10,9,,,,69.0,83.0,,Oats,Royaldyne,No Arguement,13,1.2888880946387529,67,0.0,0
346107,Loyal Gait,5.0,0.0,0.01492537313432836,0,Jim Wilson,B Powell Snr,7,dist,85.25,11,0,,,,,,,Gaiter,Lotsydamus,Auk,13,1.2888880946387529,69,0.0,0
346107,Gort,6.0,0.0,0.15384615384615385,0,Miss K S Allison,J Leech,8,3,88.25,11,4,,,,,,,Teenoso,Stemegna,Dance In Time,13,1.2888880946387529,71,0.0,0
346107,Monksander,8.0,0.0,0.01492537313432836,0,P C Ritchens,B Clifford,40,,,11,0,,,,,,,Monksfield,Maudies Choice,Nebbiolo,13,1.2888880946387529,69,0.0,0
346107,Pharoah's Son,8.0,0.0,0.0196078431372549,0,Miss C Johnsey,S Earle,40,,,11,0,,,,,,,Hello Sonny,Pharaoh's Lady,Pharaoh Hophra,13,1.2888880946387529,69,0.0,0
346107,Great Orme,6.0,0.0,0.01492537313432836,0,D H Barons,J Frost,40,,,11,0,,,,,,,Captain Jason,Two Lettres,Aureate,13,1.2888880946387529,69,0.0,0
346107,Royal Gait,5.0,0.0,0.01492537313432836,0,D H Barons,R Davis,40,,,10,11,,,b,,,,Gaiter,Heather Carlyle,Faux Tirage,13,1.2888880946387529,68,0.0,0
346107,Romany Blues,5.0,0.0,0.01492537313432836,0,A P Jones,Norman Williamson,40,,,10,9,,,,,,,Oats,Romany Serenade,Romany Air,13,1.2888880946387529,67,0.0,0
346732,Ikhtiraa,4.0,0.0,0.09090909090909093,0,Philip Mitchell,Gary Bardwell,1,,,7,9,,,,54.0,35.0,53.0,Imperial Falcon,True Native,Raise A Native,6,1.0763902763902764,48,1.0,1
346732,Invocation,7.0,0.0,0.15384615384615385,0,A Moore,N Adams,2,1,,9,9,,,,79.0,61.0,80.0,Kris,Royal Saint II,Crimson Satan,6,1.0763902763902764,61,0.0,1
346732,Gustavia,4.0,0.0,0.2857142857142857,1,R W Armstrong,Michael Hills,3,1,2.0,10,0,,,,83.0,65.0,86.0,Red Sunset,Vain Deb,Gay Fandango,6,1.0763902763902764,63,0.0,0
346732,Rocky Waters,5.0,0.0,0.18181818181818185,0,Gary Moore,Frankie Dettori,4,3.5,5.5,9,12,,,,72.0,55.0,83.0,Rocky Marriage,Running Melody,Rheingold,6,1.0763902763902764,62,0.0,0
346732,Express Service,5.0,0.0,0.23076923076923075,0,W A O'Gorman,Emma O'Gorman,5,3.5,9.0,8,5,2.0,,b,47.0,27.0,63.0,Hotfoot I,Avon Belle,Balidar,6,1.0763902763902764,53,0.0,0
346732,Pigalle Wonder,6.0,0.0,0.13333333333333333,0,R J O'Sullivan,D Biggs,6,dist,39.0,7,13,,,b,,,56.0,Chief Singer,Hi Tech Girl,Homeboy,6,1.0763902763902764,50,0.0,0
347472,Maz,3.0,0.0,0.25,1,Alan Bailey,Allan Mackay,1,,,8,5,,,,52.0,52.0,49.0,Cyrano De Bergerac,Godwyn,Yellow God,6,1.1054445554445549,53,1.0,1
347472,Captain Carat,3.0,0.0,0.18181818181818185,0,Mrs J R Ramsden,M Wigham,2,3.5,,9,7,,,,62.0,60.0,65.0,Handsome Sailor,Gem Of Gold,Jellaby,6,1.1054445554445549,60,0.0,1
347472,Surprise Guest,3.0,0.0,0.16666666666666666,0,Mark Johnston,J Weaver,3,.5,4.0,9,7,,,,,,65.0,Be My Guest,Olderfleet,Steel Heart I,6,1.1054445554445549,60,0.0,0
